name,descr,epoch,culture,second,type,y,x,id
Кошановское селище II,"Кошаново, деревня Алексеевского района, левый берег р. Курлянка. Расположено на юго-западном краю деревни на левой стороне оврага «Суходол» в 0,4 км от его устья. Занято огородами. Центральная часть селища между огородами задернована. Материал собран на площадди 300Х199 м и состоит из булгарской гончарной керамики.
",2,15,,2,49.943319,55.217961,109
Кубасское селище,"Кубассы, село Чистопольского района, верховья р. Кубаска, левого притока р. Камы. Расположено в 1,3—1,5 км к юго-востоку от западного края села на обоих берегах реки, в местности «Жилище». Поверхность ровная, издавна распахивается. Площадь левобережной части селища 1500 м вдоль берега и 150 м—вглубь, в правобережье—1000Х70 м. Культурный слой в левобережной части под слоем пашни 20—50 см, на правом берегу —40—55 см. Именьковский материал зафиксирован в правобережной части. Булгарские находки встречены по обоим берегам. По содержанию керамического материала с поверхности и из слоя булгарская левобережная часть селища может быть датирована первой половиной домонгольского периода. Правобережная часть селища более поздняя.",2,11,,2,50.416594,55.383447,110
Кузькинская стоянка V,"Кузькино, бывшая деревня. В 0, 7 км к юго-юго-западу от бывшей деревни, в 0,4 км к юго-востоку от Кузькинской стоянки IX П. Н. Старостиным в 1965 г. на площади 100Х75 м собраны кремневые изделия и позднеприказанская керамика. Здесь же отмечена и булгарская керамика.",2,15,,2,49.8693,55.340708,111
Кузькинская стоянка X,"Кузькино, бывшая деревня. В 5,5 км к юго-западу от бывшей деревни, в 4, 5 км к юго-западу от Кузькинской стоянки IX, на размытом останце надлуговой террасы. Подъемный материал представлен многочисленным кремневым инвентарем и редкими фрагментами керамики ананьинского и булгарского времени.",2,15,,2,49.854194,55.322506,112
Кузькинское селище III,"Кузькино, бывшая деревня. На месте бывшей деревни Е. А. Беговатовым в 1984 г. собрана срубная, приказанская и булгарская керамика, глиняные напрясла и бронзовые изделия, в том числе кельт-тесло.",2,15,,2,49.876767,55.330775,113
Лебединская стоянка VIII,"Лебедино, село. Памятник расположен в 2,5 км к западу от села. ТАЭ 1967 г. на краю надлуговой террасы на площади 60Х60 м собран подъемный материал, включающий неолитическую, приказанскую, ананьинскую и булгарскую керамику, а также кремень и бронзовые изделия.",2,11,,2,49.78725,55.227075,114
Лебединское селище I,"Лебедино, село. В восточной части стоянки XIV на площади 60Х60 м собраны булгарские находки, главным образом, лепная с веревочным орнаментом и гончарная керамика, а также зафиксированы остатки хозяйственных и жилищных построек. ",2,11,,2,49.736906,55.25895,115
Лебединское селище II,"Лебедино, село. В 2,5—3 км к северу от села у протоки собраны лепная и круговая керамика раннеболгарского времени и железный наконечник стрелы.",2,14,,2,49.824108,55.255039,116
Лебедкинское селище,"Лебедка, поселок Новошешминского района, левый берег р. Шешма. Расположено у юго-восточной окраины поселка на краю распаханной надлуговой террасы. На площади 85Х80 м встречается булгарская гончарная керамика.",2,11,,2,51.393558,54.965703,117
Левашевское селище (Жилище),"Левашово, село Алексеевского района, водораздел Ахтая, Курлянки, Шешмы — левых притоков Камы. Расположено в 2 км к северо-северо-востоку от села, в местности, называемой «Жилище». Поселение занимает 2 мыса и протянулось вдоль оврага на 120— 150 м, вглубь на 100—120 м. Восточная часть его распахана. В 1973 г. на селище вскрыто 32 кв. м. В культурном слое (от 20 до 45— 50 см) выделяется два стратиграфических горизонта. В основании слоя ранней части селища обнаружены остатки двух землянок; в верхнем горизонте слоя — следы сгоревших наземных построек и столбовые ямки. Вещевые находки поселения представлены разнообразной булгарской гончарной и лепной керамикой Х—XII вв. Из нижнего горизонта слоя происходит обломок железного замка небольшого диаметра.",2,11,,2,49.939231,55.155311,118
Ледокольское селище,"Ледокол «Красин», бывший поселок Алексеевского района, правый берег р. Булачка, правого притока р.Шентала. Расположено в 2 км к северо-северо-востоку от деревни на широком распаханном мысу, образованном рекой и оврага-ми. Площадь распространения подъемного материала 400Х220 м. Культурный слой в обнажениях — 38 см. Материал — булгарская домонгольского облика керамика.",2,11,,2,50.24325,55.119528,119
Маданиятское селище I,"Маданият, поселок Чистопольского района, левый берег р. Малая Бахта, левого притока р. Бахта. Расположено в 1—1,5 км к северу от поселка на краю надлуговой распаханной террасы. Площадь 250—150 м. Культурный слой 30—40 см. Материал представлен большим количеством булгарской керамики.",2,15,,2,50.386011,55.286506,120
Маданиятское селище II,"Маданият, поселок. Расположено в 1 км к северо-северо-западу от поселка на мысу надлуговой распаханной террасы. Площадь селища 350—400Х 35—40 м. Слой мощностью 25— 30 см. Материал — булгарская керамика домонгольского облика.",2,11,,2,50.377814,55.281286,121
Маданиятское селище III,"Маданият, поселок. Расположено в 1 км к востоку-юго-востоку от поселка на широком мысу надлуговой распаханной террасы. Площадь по распространению материала 350— 400Х100—120 м. Находки—булгарская керамика домонгольского облика.",2,11,,2,50.398953,55.270128,122
Малокрасноярское селище I,"Малый Красный Яр, село. Расположено в 0, 2 км к северу от села на мысах распаханной надлуговой террасы. Подъемный материал распространен справа на площади 560Х250 м, слева—на 170Х140 м. Мощность культурного слоя до 45 см. Находки — керамика домонгольского облика. От старожилов получены сведения о находках в районе селища древних вещей, в том числе жерновов.",2,11,,2,50.251825,55.241081,123
Малокрасноярское селище II,"Малый Красный Яр, село. Расположено у северного края села в 0, 2 км к юго-юго-западу от фермы, на слабо возвышающейся распаханной надлуговой террасе. Материал собран на площади 250Х50 м и представлен булгарской гончарной керамикой.",2,15,,2,50.239272,55.241631,124
Малокрасноярское селище III,"Малый Красный Яр, село. Расположено у южной части села, на краю распаханной надлуговой террасы, ограниченной овражком с северо-востока и ложбиной с северо-запада. Площадь селища 200Х230 м. Материал состоит из булгарской гончарной и лепной с шамотом домонголького облика керамики.",2,11,,2,50.245628,55.23328,125
Малополянское селище,"Малая Полянка, деревня. Расположено в 0,7 км к юго-юго-западу от деревни и к се-веро северо-западу от Малополянского горрдища на обоих берегах Орловского оврага, выходящего в р. Прость. Значительная часть поселения распахана. Площадь распространения подъемного материала 0,8—9Х1 км. В обнаже-ниях Орловского оврага замечен культурный слой в 40—50 см и ряд ям. Материал представлен булгарской гончарной и лепной керамикой домонгольского облика.",2,11,,2,50.973794,55.398589,126
Малотолкишское селище I,"Малый Толкиш, село. Расположено вблизи восточного края села в 250 м от церкви на двух частично распаханных мысах надлуговой террасы. Площадь более 5000 кв. м. Находки—гончарная и лепная керамика булгарского типа.",2,11,,2,50.9483,55.341822,127
Малотолкишское селище III,"Малый Толкиш, село. Расположено 1 1-2 км к юго-западу от села по обе стороны дороги Чистополь — Кармалка, на краю распаханной надлуговой террасы. Культурный слой имеет мощность 30—35 см на площади 350-370х200 м. Встречается подъемный материал — булгарская керамика домонгольского облика.",2,11,,2,50.915406,55.334644,128
Мокрокурналинское селище II,"Расположено в 1,5 км к северо-востоку от села у крутого поворота речки на краю надлуговой террасы. Площадка селища ровная, распаханная. Подъемный материал распространен на площади 350Х400 м. Культурный слой достигает 25-30 см. Вещевой материал в основном включает гончарную керамику.",2,15,,2,50.014994,55.311347,129
Мокрокурналинское селище III,"Мокрые Курнали, село. Открыто отрядом Т. А. Хлебниковой в 1960 г. в 0,6— 0,8 км к северо-востоку от села на невысокой надлуговой террасе в излучине реки. Поверхность террасы издавна распахивается. На площади 350Х150 м встречается подъемный материал, состоящий из керамики булгарского домонгольского облика и именьковской.",2,11,,2,50.011992,55.303628,130
Мокрокурналинское селище V,"Мокрые Курнали, село. Расположено у северовосточной окраины села на краю надлуговой террасы. Поверхность ровная, распахивается. Материал собран на площади 300Х100 м и состоит из булгарской гончарной и лепной с шамотом и толченой раковиной керамики.",2,15,,2,50.002497,55.299756,131
Мокрокурналинское селище VI,"Мокрые Курнали, село. Расположено в 2,4 км к северо-востоку от села на краю распаханной надлуговой террасы. Площадь распространения подъемного материала на пашне 300Х20 м. Материал представлен разнообразной булгарской керамикой гончарной и лепной и железными вещами (калачевидное кресало, обломки ножей, стремена, тесло, молот и др.). Кроме булгарской керамики найдены фрагменты грубой посуды с бугристой поверхностью позднего облика (XV-XVI вв.).",2,15,17,2,49.963136,55.317289,132
Мокрокурналинское селище VII,"Мокрые Курнали, село. Расположено в 1,8 км к северо-востоку от села, в 0, 6 км к юго-востоку от Мокрокурналинского селища VI, на краю низкой распаханной надлуговой террасы, сильно размываемой. Подъемный материал собран с площади 300Х40 м и представлен булгарской гончарной домонгольского облика керамикой и железными вещами (детали замков, стремян, пряжка, кольцо, обломок косы). Тут же обнаружены фрагменты срубной и именьковской керамики.",2,11,,2,50.023844,55.302219,133
Мокрокурналинское селище VIII,"Мокрые Курнали, село. Расположено в 2,4 км к северо-северо-востоку от деревни на краю распаханной надлуговой террасы, подмываемой водохранилищем. На площади 400Х80 м встречается подъемный материал — булгарская гончарная керамика домонгольского облика и железные предметы (топорик, долото, замок, ключ, кресало, пряжка).",2,11,,2,50.037064,55.301631,134
Мурзихинское селище,"Мурзиха, бывшее село. Расположено в 7—8 км к северо-западу от р. п. Алексеевского ив 1,5 км выше по р. Каме от Мурзихинской переправы (это восточная окраина бывшего села). Площадь 500Х100 м. Культурный слой разрушен. Наблюдаются следы жилищ-полуземлянок, наземных домов и большое количество материала из обломков булгарской гончарной домонгольского облика и лепной керамики, железных и бронзовых вещей (ножи, цепь, ключ, серп, ручки от котлов, бляха, пряжка). Найдено каменное ядро.",2,11,,2,49.996147,55.353183,135
Нарат-Елгинское селище,"Нарат-Елга село. Расположено в 0,2 км к северу от села на мысу распаханной надлуговой террасы, образованном террасой и двумя оврагами. Подъемный материал прослежен на площади 260Х160 м и состоит из булгарской керамики домонгольского облика.",2,11,,2,50.572608,55.260925,136
Нижнеабдуловское селище,"Нижнее Абдулове, село Альметьевского района, левый берег р. Шешма. Разведкой Габяше-ва Р. С. в 1985 г. в 0,5 км к юго-юго-востоку от села на краю надлуговой распаханной террасы на площади 150Х30 м собрана булгарская гончарная керамика. Слой не зафиксирован.",2,15,,2,51.601094,54.869086,137
Нижнемарьянская стоянка XI,"Нижний Марьян, бывшая деревня. В 0,6—0,7 км к северу от бывшей деревни в 1964 г. Е. П. Казаковым на площади 10Х15 м собран подъемный материал, состоящий из фрагментов неолитической, срубной и булгарской керамики, а также каменные и железные изделия.",2,15,,2,49.640664,55.162742,138
Нижнемарьянское селище II,"Нижний Марьян, бывшая деревня. На месте бывшей деревни в 1964 г. на небольшом острове — останце террасы Е. П. Казаковым выявлено разрушаемое водой поселение. Собраны фрагменты круговой позднебулгарской керамики, большие бронзовые клепаные котлы, глиняный кумгано-образный сосуд и прочее. Поселение, скорее всего, относится к XIV— XVI вв.",2,18,,2,49.644614,55.163967,139
Нижнетиганское селище,"Нижние Тиганы, село Алексеевского района, левый берег р. Тиганка. Расположено в 1 км к юго-западу от села на краю распаханной надлуговой террасы. Площадь распространения подъемного материала — 39600 кв. м. Материал — булгарская керамика домонгольского облика.",2,11,,2,50.215378,55.176247,140
Николаевское селище,"Николаевка, поселок Чистопольского района, правый берег безымянной речки, правого притока р. Большая Вахта. Расположено в 0,4 км к востоку от поселка на краю распаханной надлуговой террасы. Длина селища 0,9—1 км; ширина — 0,25 км. Материал — булгарская керамика, в том числе котлообразный сосуд с подпрямоугольной в сечении ручкой.",2,15,,2,50.560264,55.302094,141
Новоалександровское селище,"Новая Александровна, бывшая деревня Чистопольского района, левый берег р. Толкиш. Расположено в 1,5 км к востоку-северо-востоку от поселка на левом берегу безымянного притока р. Толкиш, у урочищ «Стрелка» и «Мары». На площади 150—180Х250—300 м встречается обильный материал булгарская гончарная керамика.",2,15,,2,50.651919,55.303642,142
Новоспасское селище I,"Новоспасск, село Алексеев-ского района на левом берегу р. Курлянка. Расположено в северо-западной части села на пологом распаханном склоне надпойменной террасы, занятой огородами. На площади 300Х200 м собраны булгарская керамика позднего облика, обломки кирпича. Старожилы указывали на находки железных вещей в районе селища.",2,18,,2,49.963522,55.212872,143
Новоспасское селище II,"Новоспасск, село. Расположено в 0,4 км к югу от села на мысу распаханной террасы высотой до 15 м. Площадь распространения материала 280Х 230 м. Мощность культурного слоя в обнажениях 20—30 см. Материал — булгарская гончарная керамика позднего облика.",2,18,,2,49.965839,55.202022,144
Новочистопольское селище I,"Чистопольские Выселки, село Чистопольского района, левый берег р. Ржавец, левого прито-р. Прость, левого притока р. Камы. Открыто и обследовано Т. А. Хлебниковой в 0,3—0,4 км к северу от села на пологом склоне надпойменной террасы. Поверхность поселения издавна распахивается. На площади 100—110Х60—70 м встречается подъемный материал, состоящий из именьковской и булгарской домонгольского времени керамики.",2,11,,2,50.669453,55.346072,145
Новочистопольское селище III,"Чистопольские Выселки, село. Расположено в северо-северо-восточной окраине села на правом берегу речки и правого отрога оврага Ржавец, на двух распаханных мысах надлуговой террасы. Площадь подъемного материала 400—450Х100—140 м. Материал — булгарская керамика.",2,18,,2,50.671606,55.344031,146
Новошешминское селище I,"Новошешминск, районный центр. Расположено к югу от западного конца села на краю распаханной надлуговой террасы. С востока от селища — овраг, в 700 м к западу—дорога Чистополь — Нурлаты. Площадь поселения 800Х350 м. Слой имеет мощность около 40 см. Материал включает, в основном, булгарскую керамику.",2,11,,2,51.203514,55.060889,147
Остолоповское селище I,"Остолопово, село. Расположено в 2,5 км к востоку от села на краю коренной террасы, между протоками Шенталы. Местное название «Жилище». Сохранившаяся площадь селища 500Х350 м. Распахивалось и сильно разрушается водами Большой Камы. Культурный слой до 50—60 см. Прослежено 3 стратиграфических горизонта. Сборами на поверхности, в обнажениях и раскопами 1969г. получен большой материал, вскрыто полуземляночное жилище и несколько хозяйственных ям. Вещевой комплекс и керамика позволяют датировать селище Х— XI вв.",2,11,,2,50.322911,55.361817,148
Остолоповское селище II,"Остолопово, село. Расположено в 3 км к юго-востоку от села на краю распаханной террасы р. Шентала и ограничено с запада ее старым рукавом. Площадь 500Х200 м. Культурный слой по краю террасы до 50 см. Материал — именьковская и булгарская гончарная керамика.",2,15,,2,50.328889,55.359781,149
Первомайская стоянка I,"Первомайский, бывший поселок. В центре бывшего поселка на площади 40Х50 м в 1967 г. собраны неолитическая, срубная и булгарская керамика, а также кремневые изделия.",2,15,,2,49.721925,55.251814,150
Первомайская стоянка XI,"Первомайский, бывший поселок. В 0,4 км к югу от центра бывшего поселка на площади 60Х80 м АЭ КФАН 1967 г. собрана срубная и булгарская керамика.",2,15,,2,49.721239,55.250347,151
Первомайское селище I,"Первомайский, бывший поселок. Расположено на северной окраине бывшего поселка. Слой смыт. Площадь 300Х30 м. Прослежены следы 8 земляных ям размером 5Х6, 5Х7 м. Материал— булгарская керамика позднего облика, фрагмент поливной чаши, нож.",2,18,,2,49.721239,55.25475,152
Первомайское селище II,"Первомайский, бывший поселок. Расположено в 0,3 км к северо-востоку от восточного конца бывшего поселка. Культурный слой смыт. Признаки селища прослеживаются на площади ЗОХ Х50 м. Материал—булгарская керамика домонгольского облика.",2,11,,2,49.725703,55.253772,153
Петропаловское селище I,"Слобода Петропавловская, село. Расположено в 0,8 км к юго-востоку от села, вправо от дороги в деревню Аверьяновку, у моста, на краю распаханной надлуговой террасы. На площади 260Х134 м встречается материал— булгарская гончарная и лепная керамика и керамика срубной культуры.",2,15,,2,51.389553,55.050169,154
Петропаловское селище II,"Слобода Петропавловская, село Новошешминского района, левый берег р. Шешма. Расположено в 1 км к западу от села, на склоне террасы. Культурный слой разрушен пахотой. Площадь распространения материала 100Х70 м. Материал — булгарская гончарная керамика, в том числе и крышки.",2,11,,2,51.337881,55.064308,155
Подлесношенталисное селище,"Подлесная Шентала, село. Расположено в 1,5 км к северо-северо-западу от села на краю распаханной террасы, Подъемный материал на площади 320Х40 м. Вытянуто вдоль речки. Материал состоит из булгарской керамики.",2,15,,2,50.336742,55.126683,156
"Радио, селище","Радио, бывшая деревня Чистопольского района, правый берег р. Толкиш. Расположено в 1 км к юго-юго-западу от деревни в верховьях правого притока реки и распахиваемой местности под названием «Ба-тырша базы», «Батырша куле» («Двор Батырши»). На площади 400Х250—300 м собран подъемный материал — булгарская керамика позднего облика и строительный мусор. Старожилами на селище найден железный топор.",2,18,,2,51.222661,55.398781,157
Речная стоянка II,"Речное (бывшее Остолопово), село. Открыта разведкой Е. П. Казакова в 3 км к юго-востоку от села ив 100 м выше по течению от Речной стоянки I по левому берегу р. Шентала. На отмели протяжением 120 м вдоль обрыва (4—5 м высотой) встречаются фрагменты лепной керамики эпохи бронзы, расколотые кости, обломки известняковых камней. Культурный слой достигает 80—90 см.",2,14,,2,50.32745,55.356603,158
Сабайское селище I (Жилье),"Сабакайка, деревня. Расположено в 0,5—0,6 км к юго-юго-западу от южного конца деревни на правой стороне широкого суходола, в лесостепи, называемой старожилами «Жилье». Поверхность селища изрезана овражками. Протяженность селища по суходолу— 200 м, вглубь—200 м. В обнажениях много остатков кладовок. В подъемном материале основную часть находок составляет булгарская гончарная керамика.",2,15,,2,50.011772,55.238786,159
Саконская стоянка I,"Саконы, село. В 2,5 км к северу от села в 1967 г. разведкой ТАЭ на площади 70Х90 м на останце надлуговой террасы собраны керамика и кремень. Слой не выявлен. Здесь же встречена и булгарская керамика.",2,15,,2,50.209683,55.39435,160
Саконская стоянка VII,"Саконы, село. Расположена в 20—25 м юго-восточнее Саконской стоянки V на склоне останца надлуговой террасы. Культурный слой размыт. Подъемный материал распространен на площади 45Х15 м и представлен фрагментами волго-камской неолитической, волосовской, срубной, азелинской и булгарской керамики и кремневыми сколами.",2,15,,2,50.1735,55.355733,161
Саконское селище I,"Саконы, село Алексеевского района, левый берег р. Камы. Расположено в 4,5 км к юго-западу от села на размывающейся гриве — останце надлуговой террасы. Культурный слой не сохранился. Подъемный материал распространен на площади 90Х25 м и состоит в основном из булгарской керамики позднего облика.",2,18,,2,50.158808,55.341656,162
Саконское селище II,"Саконы, село. Расположено на восточной окраине села на краю надлуговой террасы, изрезанной оврагами и распаханной. По распространению подъемного материала и по обнажениям протяженность селища вдоль террасы 500—600 м. В обнажениях много ям различных размеров и форм. Слой вне ям 25— 30 см. Материал — булгарская гончарная (в том числе и с растительной примесью) керамика, а также лепная с шамотом и толченой раковиной.",2,11,,2,50.21625,55.378411,163
Сахаровское селище I,"Сахаровка, село. Расположено в 2,5—3 км к северу от села на мысу надлуговой распаханной террасы. Площадь 120Х40 м. Материал—гончарная позднего облика керамика.",2,18,17,2,50.291461,55.338269,164
Сахаровское селище II,"Сахаровка, село Алексеевского района, левый берег р. Шентала, левого притока Камы. Расположено в 1,5 км к северу от села, на краю распаханной надлуговой террасы. Площадь распространения подъемного материала 700Х300 м. На задернованном участке близ края террасы в шурфе культурный слой имел мощность 50 см. Подъемный материал идет скоплениями на 300—400 кв. м с промежутками в 30—60 м. На месте скоплений — рыхлый с золой и остатками печины грунт. Материал представлен в основном булгарской гончарной керамикой домонгольского облика.",2,11,,2,50.295667,55.321631,165
Сахаровское селище III,"Сахаровка, село. Расположено в 0,3—0,35 км к северо-северо-востоку от средней части села, на двух мысах распаханной террасы. Материал на площади 580Х300 м — булгарская керамика.",2,15,,2,50.292103,55.311378,166
Свердловецкое селище II,"Свердловецк, поселок. Расположено в 100—150 м к востоку-юго-востоку от поселка у моста, по дороге к поселку Буденовец на краю распаханной надлуговой террасы. На площади 200х200-220 м встречается подъемный материал. Он включает в основном булгарскую гончарную и лепную с шамотом керамику. Слой до 70 см.",2,11,,2,51.154186,55.351801,167
Сергеевское селище,"Сергеевское, село. Расположено в 1 км к северо-востоку от села на краю распаханной надлуговой террасы. Подъемный материал на площади 200Х40 м (вдоль террасы и вглубь нее) состоит из гончарной и лепной с шамотом и с растительной примесью булгарской домонгольского облика керамики.",2,11,,2,49.950492,55.246614,168
Служилошенталинское селище I,"Служилая Шентала, село Чистопольского района, правый берег р. Шентала. Расположено в 1,4 км к востоку-северо-востоку от села на краю надлуговой распаханной террасы между двумя оврагами. Подъемный материал на площади 300Х120 м представлен булгарской керамикой.",2,15,,2,50.406644,55.151458,169
Служилошенталинское селище II,"Служилая Шентала, село. Расположено в 0,8 км к северо-востоку от села, на мысу распаханной надлуговой террасы между оврагами. Пространство между ними — 180 м. В глубь террасы селище протянулось на 240 м. Культурный слой в обнажении восточного оврага — более 70 см. Материал представлен булгарской керамикой.",2,11,,2,50.400678,55.153189,170
Сосновоключинское селище,"Сосновый Ключ, деревня Чистопольского района, правый берег безымянной речки, правого притока р. Большая Вахта. Расположено в 0,3 км к юго-западу от деревни на надлуговой террасе, изрезанной оврагами, занятой колхозным садом. Материал на площади 250Х150 м многочисленен. Он состоит из булгарской гончарной и лепной с шамотом керамики.",2,15,,2,50.547597,55.262072,171
Сосновское селище,"Сосновка, деревня Чистопольского района, левый берег р. Большая Вахта. Расположено в 2,5—3 км к юго-юго-востоку от деревни на широком распаханном мысу надлуговой террасы между оврагами. Площадь распространения подъемного материала 400— 500Х25—35 м, состоит из керамики домонгольского облика.",2,11,,2,50.487644,55.296144,172
Сосновское селище I,"Сосновка, деревня . Расположено в 0,2 км к северо-востоку от деревни на распаханной высокой коренной террасе. Подъемный материал встречается на площади 270Х100 м и состоит из булгарской гончарной керамики домонгольского облика.",2,11,,2,51.241767,55.122506,173
Сосновское селище IIa,"Сосновка, деревня. В 1965 г. в 1,5 км к востоку от деревни на краю надлуговой террасы обнаружено именьковское селище с мощным слоем. Площадь поселения 300Х100 кв. м.",2,15,,2,51.227664,55.118489,174
Сосновское селище IIIa,"Сосновка, деревня. Расположено в 2 км к северо-востоку от деревни, слева от дороги на село Слобода Архангельская, на краю невысокой распаханной надлуговой террасы, разрезанной овражком. Культурный слой разрушен. Подъемный материал — грубая лепная плоскодонная с шамотом керамика с заглаженной поверхностью, иногда с гребенчатой орнаментацией и гончарная, обычная для булгар, керамика.",2,11,,2,51.222258,55.131297,175
Сосновское селище IV,"Сосновка, деревня Расположено в 2 км к се-веро-северо-востоку от деревни, слева от дороги в село Слобода Архангельская, на краю распаханной коренной террасы. Площадь селища 120Х110 м. Материал его аналогичен Сосновскому селищу IIIa.",2,11,,2,51.221142,55.131831,176
Среднетиганское селище I,"Средние Тиганы, село Алексеевского района, левый берег р. Тиганка. Расположено в 2 км к западу от села на распаханной надлуговой террасе. Площадь распространения подъемного материала — 58 000 кв. м. Собрана булгарская керамика домонгольского облика.",2,11,,2,50.156514,55.160156,177
Среднетиганское селище II,"Средние Тиганы, село. Расположено в 0,2 км к северу от села на мысу распаханной надлуговой террасы высотой около 3 м. Площадь — 3500 кв. м. Материал — булгарская керамика поздне-золотоордынского облика.",2,18,,2,50.202872,55.178472,178
Среднетолкишкинское селище II,"Средний Толкиш, деревня. Рсположено в 500— 600 м к западу от ферм деревни, на левой стороне оврага названием «Жилищный». Селище частично распахано. На площади 250Х250-300 м встречается подъемный материал — гончарная и лепная булгарская керамика.",2,11,,2,50.977703,55.335742,179
Староиванаевское селище I,"Старое Иванаево, село Чистопольского района, левый берег р. Большая Вахта. Расположено в 1 км к северо-северо-востоку от села на островке надлуговой слабо задернованной террасы у «Галанкина озера». Размеры: 230Х10—40 м. Слой в зачистке 35—40 см. Материал — булгарская гончарная и лепная с шамотом керамика. Возможно, что с селищем связаны находки железных вещей (стрелы, топоры, сошники и др.), указанные И. А. Износковым.",2,15,,2,50.432258,55.322989,180
Староиванаевское селище II,"Старое Иванаево, село. Расположено в 0,8 км к северо-северо-востоку от села на краю высокой (20—25 м) распаханной надлуговой террасы. Площадь распространения подъемного материала 420 м вдоль террасы и 180 м—вглубь. Материал—булгарская керамика.",2,15,,2,50.431228,55.322258,181
