name,descr,epoch,culture,second,type,y,x,id
Атабаевские находки III,"Атабаево, село. Из села или его окрестностей происходят следующие железные вещи, доставленные в музей ОАИЭ: два больших сошника – широкий и узкий; две косы; мотыга с округлыми щековицами и квадратным обухом. В коллекциях ГМТР имеются, кроме того, два массивных плужных ножа-резака. Дата этих вещей может быть определена XIII–XIV вв. Отсюда же известны две серебряные джучидские монеты.",2,18,,3,49.36615,55.291442,52
Атамышская находка,"Атамыш, село Арского р-на, правый берег реки Ашит. Близ деревни найден наконечник дротика из желтого кремня треугольно-черешковой формы. Передан учителем Атамышской школы В. А. Чекановым в ГМТР.",8,100000000000011,,3,49.235089,56.248039,53
Атлашкинская стоянка,"Атлашкино, деревня Зеленодольского р-на, левый берег Волги. Стоянка, обнаруженная в 1950 г., расположена к югу от деревни на краю надлуговой террасы, ныне подтопленной водами Куйбышевского моря. Площадь стоянки 1500 кв. v Мощность культурного слоя 20-25 см. Поверхность задернована. Материал – фрагменты лепной приказанской керамики (есть «текстильная»), характерной для балымско-карташихинского и маклашеевского этапа, и несколько кремневых отщепов. В 1954 г. произведены рекогносцировочные раскопы.",5,36,,2,48.640075,55.845828,54
Ахтияльская находка,"Русский Ахтиял, деревня Елабужского р-на, правый берег реки Иж, правого притока Камы. Вблизи деревни найдена медная бляха пьяноборского типа.",4,100000000000009,,3,52.604428,55.981422,55
Ахтияльский клад,"Ахтиял, деревня Елабужского р-на, правый берег реки Иж. В 1913 г. близ деревни найден клад, переданный в Эрмитаж. В состав клада входили большая сломанная римская чаша с ручками и надписью на дне «(A'prikanus)», бронзовая римская кастрюля с полудой, две огромные эполетообразные поясные застежки и пять выпуклых блях с отверстием в середине и прочерченным орнаментом в виде шестилепестковой розетки. А. М. Волкович, подробно описавшая римские кастрюли и чашу, пришла к выводу, что они изготовлены в первых веках нашей эры в Италии и Капуе, провинции Кампании. Клад зарыт в конце II–начале III в. н. э.",4,100000000000009,,8,52.602625,55.982047,56
Байтеряковские находки,"Байтеряково, село. В окрестностях села в конце прошлого столетия были обнаружены: медная «секира» (проушной топор), кремневые плоско-выпуклое долото, два асимметричных обломка тесла, две ножевидные пластины.",5,100000000000011,,3,50.263011,55.603786,57
Байтеряковское селище,"Байтеряково, село Рыбно-Слободского р-на, правый берег речки Бетька. Расположено напротив северного конца села на широком и низком мысу, образованном надлуговой террасой речки и ее небольшого притока. По краю селища проходит дорога из села в соседнюю деревню Малое Некрасово. Площадь 200х80 м. Поверхность распахивается. Подъемный материал, встреченный в значительном количестве, представлен обломками болгарской керамики: лощеной, гончарной, желто-красного, коричневого, буро-серого цветов, из мелкой глины и лепной, серого цвета из глины с примесью растительности и песка. Выявлено Р. Г. Фахрутдиновым.",2,11,,2,50.265506,55.607097,58
Байчугинские находки,"Байчуга, бывшая деревня. По каталогу музея ОАИЭ из Байчуги происходят два глиняных грузила округло-продолговатой формы, дата которых по описанию, к сожалению, не определена.",2,15,,3,49.447458,55.339331,59
Байчугинское селище I,"Байчуга, бывшая деревня Лаишевского р-на, правый берег Камы. Расположено к востоку от бывшей снесенной в связи с наполнением Куйбышевского моря деревни или к северо-востоку от селя Ташкирмень, на краю надлуговой террасы. Открыто П. Н. Старостиным в 1966 г. На площади 50х20 м встречается подъемный материал– керамика именьковского типа. В обнажении берега на протяжении 12м зафиксирован культурный слой мощностью около 50 см. На поверхности поселения обнаружено около 20 ям овальной, круглой и подчетырехугольной формы, являющихся, по всей вероятности, следами кладов. На южной окраине селища прослежены остатки заполнения ямы размером 100х50 см и глубиной 40 см. Стенки ямы скошенные, дно уплощенное. В заполнении ямы встречены обломки булгарской керамики с гребенчатым и резным орнаментом, кости животных и угли.",2,15,,2,49.449289,55.339031,60
Байчугинское селище II,"Баичуга. Расположено к северу от Байчугинского селища 1, в 1,6 км к востоку–северо-востоку от бывшей деревни на краю надлуговой террасы. На площади 105Х20–25 м П. Н. Старостиным собран подъемный материал, состоящий из керамики именьковского типа и костей животных. На размытой поверхности поселения зафиксировано 38 ям округлой формы диаметром около 1 м. Культурный слой поселения полностью разрушен рекой.",5,36,,2,49.447531,55.341153,61
"Бакалдинская стоянка I (""Вороний куст"")","Бакалда, урочище. Остатки стоянки обнаружены в 1878 г. А. И. Трофимовым к юго-западу от центра города на дюнном всхолмлении поймы. Изучались в 1879–1882 гг. А. Ф. Лихачевым и Н. Ф. Высоцким, в 1949–1950 гг. А. X. Халиковым. Площадь стоянки работами 1949–1950 гг. определена в 2500 кв. м, а мощность культурного слоя в 35–40 см. Ныне стоянка затоплена водами Куйбышевского водохранилища. Вещевой материал стоянки включает в себя: мелкие фрагменты неолитической керамики; большой набор кремневых изделий–симметричные и асимметричные долота без выемов, крупные скребки, нуклеусы и ножевидные пластины, наконечники стрел листовидной и ромбической форм, отщепы и сколы.",6,100000000000011,,2,49.057411,55.774594,62
"Бакалдинская стоянка I (""Вороний куст"")","Бакалда, урочище. Остатки стоянки обнаружены в 1878 г. А. И. Трофимовым к юго-западу от центра города на дюнном всхолмлении поймы. Изучались в 1879–1882 гг. А. Ф. Лихачевым и Н. Ф. Высоцким, в 1949–1950 гг. А. X. Халиковым. Площадь стоянки работами 1949–1950 гг. определена в 2500 кв. м, а мощность культурного слоя в 35–40 см. Ныне стоянка затоплена водами Куйбышевского водохранилища. Вещевой материал стоянки включает в себя: мелкие фрагменты неолитической керамики; большой набор кремневых изделий–симметричные и асимметричные долота без выемов, крупные скребки, нуклеусы и ножевидные пластины, наконечники стрел листовидной и ромбической форм, отщепы и сколы.",5,100000000000011,,2,49.057411,55.774594,63
Бакалдинская стоянка II,"Бакалда, урочище. К северу от Бакалдинской стоянки I, на том же дюнном всхолмлении поймы А. Ф. Лихачев в 1879 г. обнаружил стоянку с культурным слоем до 35 см. А. Ф. Лихачевым найдены каменные орудия – грубо оббитый молоток или колотушка из диорита; 10 грубо обработанных асимметричных долот; ножи на пластинах с краевой ретушью; пилы с прямым или округлым грубо отретушированным лезвием; скребки концевые, четырехугольные, круглые и  сегментовидные; наконечники стрел – листовидные, ромбические, одношипно-треугольные и треугольные с усеченным основанием; проколки и острия–сверла; песты и шлифованные плиты; грузила из галек с зарубками для привязывания; костяные предметы–ретушер в форме остроконечника, острие треугольной формы, нож клиновидной формы и обломки кости с зарубками. Керамика представлена обломками плоскодонных сосудов, характерных для балымско-карташихинского и атабаевского этапов приказанской   культуры.   КАЭ-5 1950 г. (осмотр А. X. Халикова) выявлено, что стоянка сильно разрушена. Ныне она затоплена водами Куйбышевского водохранилища.",5,36,,2,49.057669,55.779278,64
Бакалдинская стоянка III,"Бакалда, урочище. К юго-западу от Бакалдинской стоянки I на невысоком дюнном всхолмлении А. X. Халиковым в 1949 г. были обнаружены остатки стоянки, занимающей    площадь около 2000 кв. м. Ныне затоплена водами Куйбышевского водохранилища. Материал немногочисленный – фрагменты лепной керамики, характерной для атабаевского этапа приказанской культуры.",5,36,,2,49.065094,55.779422,65
"Бакалдинская стоянка IV (""Ичка"")","Бакалда, урочище, Приволжский р-н, левый берег Волги. К северо-западу от Бакалдинской стоянки I в 1941 г. Н. Ф. Калининым была обнаружена стоянка, расположенная на дюне поймы. Площадь стоянки   была определена в 100х20 м. Культурный слой достигал мощности 15–20 см. Ныне затоплена водами Куйбышевского водохранилища. Материал представлен фрагментами приказанской керамики балымско-карташихинского этапа.",5,36,,2,49.061961,55.777178,66
Балтачевское городище,"Балтачево, деревня Агрызского р-на, левый берег речки Варзинка, правый приток реки Иж. К северо-западу от деревни у подножия течет родник (Кичирсинь). Вал длиной 65 м, высотой 0,70 м имеет форму выгнутого кокошника; к напольной стороне ров глубиной 0,65 м, шириной 3,5 м, длиной 75 м. Площадь городища 3100 кв. м. На территории городища в разное время находили костяные наконечники длиной до 10 см. Выявлено и обследовано В. А. Семеновым в 1965 г. Отчет УдАЭ 1965 г.",8,100000000000011,,1,52.880711,56.076483,67
Балтачевское селище I,"Балтачево, деревня. Селище расположено к северу от деревни. В 1965 г. В. А. Семеновым на площади 350–400 кв. м собрана керамика серого и светло-коричневого цвета, с примесью в тесте растительности и в редких случаях с вкраплениями раковины.",8,100000000000011,,2,52.879531,56.078281,68
Балтачевское селище II,"Балтачево, деревня. Селище расположено недалеко от деревни, к юго-востоку от городища. Его площадь 1200 кв. м. В 1965 г. В. А. Семеновым собрана керамика красновато-коричневая и серая, с растительной примесью.",3,29,,2,52.884336,56.068547,69
Балыклы-Чукаевское местонахождение,"Балыклы-Чукаево, село Рыбно-Слободского р-на, правый берег речки Атмаска, правого притока речки Бетька. К югу от села Р. Г. Фахрутдиновым обнаружен обломок болгарского гончарного сосуда с черепком желто-красного цвета с двусторонней зеленой поливой.",2,15,,3,50.112828,55.585347,70
Белкинское местонахождение,"Белкино, село Пестречинского р-на, левый берег реки Нурма. На распаханной поверхности высокого берега реки к северу от села отрядом АЭ ИЯЛИ в 1955 г. были найдены фрагмент лепного сосуда со шнуровым орнаментом и кремневый скол.",5,100000000000011,,3,49.874083,55.899461,71
Белогорское местонахождение,"Белогорка, деревня Сабинского р-на, левый берег реки Макса. правого притока реки Меша. К западу от деревни на надлуговой террасе речки в 1956 г. собрана керамика, подобная болгарской поздней.",2,17,,3,50.247319,55.918753,72
Березовогривская находка,"Березовая Грива, бывшая деревня. Осенью 1973г. учителем Гребеневской школы Верхне-Услонского р-на доставлены в казанский ГУ, найденные в размыве реки ниже «Голубого залива», против Лобышек, бронзовая сапожковидная привеска и железный наконечник копья с массивным пером и ребром по нему (общая длина копья 30 см, длина втулки 13 см, длина пера 17 см).",4,100000000000011,,3,49.024983,55.584006,73
Березовогривская находка,"Березовая Грива, бывшая деревня. Осенью 1973г. учителем Гребеневской школы Верхне-Услонского р-на доставлены в казанский ГУ, найденные в размыве реки ниже «Голубого залива», против Лобышек, бронзовая сапожковидная привеска и железный наконечник копья с массивным пером и ребром по нему (общая длина копья 30 см, длина втулки 13 см, длина пера 17 см).",3,100000000000011,,3,49.024983,55.584006,74
Березовогривская стоянка,"Березовая Грива, поселок Мамадышского р-на, правый берег Камы. В 1885 г. П.А. Пономарев обнаружил к востоку от деревни, на. песчаной дюне поймы, разрушенной весенними разливами и передувами, остатки стоянки и могильника эпохи бронзы. Осмотр дюны в 1950 г. А. В. Збруевой и в 1955 г. А. X. Халиковым показал полную разрушенность памятника. П. А. Пономаревым собраны: бронзовые кельт, бляхи, копье, клинок листовидного ножа, пластина дугообразно согнутая, цепочка из трех колечек и каменные долото, скребок и четыре ножевидные пластины. Собранные здесь фрагменты керамики принадлежат круглодонным цилиндрошейным сосудам, изготовленным из глины с примесью толченых раковин в тесте. По верхней части наблюдается орнамент из резных линий, ямочных вдавлений и оттисков шнура или мелкозубчатой гребенки. По форме, примесям и орнаментации эти сосуды относятся к маклашеевскому этапу приказанской культуры. Из металлических изделий в коллекции ГМТР сохранились лишь клинок ножа, пластинка и колечки из проволоки. Культурная принадлежность могильника затруднена, но нож принадлежит к типам, характерным для сейминско-турбинских могильников.",5,36,,2,51.255942,55.517511,75
Березовогривская стоянка I,"Березовая Грива, бывшая деревня. На подтопленном краю надлуговой террасы на северной окраине деревни Р. С. Габяшевым в 1965 г. на площади 20Х30 м собраны кремневые отщепы и изделия (долото, скребок, нож) и фрагменты керамики, характерные для займищенского этапа приказанской культуры.",5,36,,2,49.024658,55.585039,76
Березовогривская стоянка II,"Березовая Грива, бывшая деревня. К северу от протоки, отделяющей Амбарскую гриву от останца надлуговой террасы Волги на берегу реки на площади 100х30 м в 1965 г. Р. С. Габяшевым собраны фрагменты поздненеолитической керамики и кремневые изделия. Керамика (10 экз.) изготовлена из глиняного теста с органическими примесями. Орнамент нанесен средне- и крупнозубчатым гребенчатым штампом, неглубокими ямочными вдавлениями. Кремневый инвентарь представлен желобчатым шлифованным долотом, двумя теслами,  кварцитовым  крупным наконечником стрелы, скребками на отщепах и скребловидными орудиями.",6,100000000000011,,2,49.024142,55.587803,77
Березовогривская стоянка III,"Березовая Грива, бывшая деревня. К западу от Березовогривской стоянки I на подтопленном краю низкой надлуговой террасы Р. С. Габяшевым в 1965 г. на площади 10Х35м собран подъемный материал, состоящий в основном из фрагментов приказанской керамики маклашеевского этапа.",5,36,,2,49.022253,55.585475,78
Березовогривская стоянка IV,"Березовая Грива, бывшая деревня. Находится к северо-западу от Березовогривской стоянки III, на окраине мыса подтопленной   надлуговой   террасы. На размытой поверхности стоянки на площади 60х20 м в 1965, 1966, 1967, 1971 гг. собран подъемный материал в виде кремневых отщепов, скребка и фрагментов керамики, характерных для начального (займищенского)  и заключительного (маклашеевского) этапов приказанской культуры.",5,36,,2,49.019764,55.587414,79
Березовогривская стоянка V,"Березовая Грива, бывшая деревня. На мысу надлуговой террасы, образованном заливом реки и лесной протокой, к северу от Березовогривской стоянки IV в 1965 г.  на площади 100х30 м собраны немногочисленные кремневые сколы и фрагменты приказанской керамики, характерные для балымско-карташихинского этапа, и несколько фрагментов поздненеолитической керамики волго-камского типа.",6,34,,2,49.019594,55.589744,80
Березовогривская стоянка V,"Березовая Грива, бывшая деревня. На мысу надлуговой террасы, образованном заливом реки и лесной протокой, к северу от Березовогривской стоянки IV в 1965 г.  на площади 100х30 м собраны немногочисленные кремневые сколы и фрагменты приказанской керамики, характерные для балымско-карташихинского этапа, и несколько фрагментов поздненеолитической керамики волго-камского типа.",5,36,,2,49.019594,55.589744,81
Березовогривская стоянка VI,"Березовая Грива, бывшая деревня. Расположена к северо-западу от деревни на краю относительно высокой надпойменной террасы. Стоянка частично разрушена; сохранился участок площадью 45х20 м, поросший мелколесьем. На поверхности заметно семь ям-западин размером от 4Х4 до 8Х7 м. Открыта в 1965 г. Р. С. Габяшевым. В обнажении и осыпи берега собраны фрагменты керамики, характерные для балымско-карташихинского этапа приказанской культуры. Здесь же обнаружены кремневые орудия",5,36,,2,49.027317,55.586833,82
Березовогривская стоянка VI,"Березовая Грива, бывшая деревня. Расположена к северо-западу от деревни на краю относительно высокой надпойменной террасы. Стоянка частично разрушена; сохранился участок площадью 45х20 м, поросший мелколесьем. На поверхности заметно семь ям-западин размером от 4Х4 до 8Х7 м. Открыта в 1965 г. Р. С. Габяшевым. В обнажении и осыпи берега собраны фрагменты керамики, характерные для балымско-карташихинского этапа приказанской культуры. Здесь же обнаружены кремневые орудия",6,100000000000011,,2,49.027317,55.586833,83
Березовогривская стоянка VII,"Березовая Грива, бывшая деревня Лаишевского р-на, левый берег Волги. Севернее Березовогривской стоянки VI на северном берегу залива в 1965 г. Р. С. Габяшевым на отмели на площади 60х20 м собраны кремневые отщепы, тесло, фрагменты приказанской керамики, возможно, балымско-карташихинского этапа.",5,36,,2,49.026458,55.58955,84
Березовогривский могильник,"Березовая Грива, поселок Мамадышского р-на, правый берег Камы. В 1885 г. П.А. Пономарев обнаружил к востоку от деревни, на. песчаной дюне поймы, разрушенной весенними разливами и передувами, остатки стоянки и могильника эпохи бронзы. Осмотр дюны в 1950 г. А. В. Збруевой и в 1955 г. А. X. Халиковым показал полную разрушенность памятника. П. А. Пономаревым собраны: бронзовые кельт, бляхи, копье, клинок листовидного ножа, пластина дугообразно согнутая, цепочка из трех колечек и каменные долото, скребок и четыре ножевидные пластины. Собранные здесь фрагменты керамики принадлежат круглодонным цилиндрошейным сосудам, изготовленным из глины с примесью толченых раковин в тесте. По верхней части наблюдается орнамент из резных линий, ямочных вдавлений и оттисков шнура или мелкозубчатой гребенки. По форме, примесям и орнаментации эти сосуды относятся к маклашеевскому этапу приказанской культуры. Из металлических изделий в коллекции ГМТР сохранились лишь клинок ножа, пластинка и колечки из проволоки. Культурная принадлежность могильника затруднена, но нож принадлежит к типам, характерным для сейминско-турбинских могильников.",5,100000000000011,,4,51.255942,55.517511,85
Берляковское местонахождение,"Берлякова, деревня Высокогорского р-на, правый берег речки Кырлай. Экспедицией ИЯЛИ 1956 г. здесь обнаружены 4 фрагмента гончарной болгарской керамики буро-и желто-красного цвета с лощением.",2,15,,3,49.397794,56.063308,86
Берсут-Сукаченский надгробный камень,"Берсут-Сукаче, село Мамадышского р-на, правый берег реки Берсут. К юго-западу от села на кладбище находится надгробие с рельефной арабско-татарской надписью на лицевой и боковых сторонах. На бордюре и под стрельчатой аркой верха памятника – рельефный растительный орнамент. Плита расколота на три части, однако надпись сохранилась хорошо. Датируется 1-й половиной XVI в.",2,17,,12,50.830667,55.686575,87
Бессонихинская стоянка,"Бессониха, село Елабужского р-на, левый берег Вятки. Расположена к северо-западу от села на краю низкой надлуговой террасы, влево от направления на город Елабуга. Обнаружена в 1959 г. А. X. Халиковым. Поверхность распахивается. На площади 30Х40 м собран подъемный материал, состоящий из мелких фрагментов посуды, приготовленной из глины с примесью песка и покрытой орнаментом из многозубчатых оттисков и глубоких ямочных вдавлений и кремневых отщепов, в том числе обломка скребка. По фактуре и орнаментации керамика относится к волго-камской культуре.",6,34,,2,51.448507,55.708815,88
Бетьковская находка,"Бетьки, село. Судя по записи в каталоге коллекции В. И. Заусайлова, из окрестностей села происходит находка глиняного горшка с железными вещами, в том числе с замками с цилиндрическим корпусом и сложным вырезом для ключа. Один такой замок сохранился в коллекции. По аналогии с новгородскими находками этот замок может быть датирован XV–XVI вв. Каталог коллекции В. И. Заусайлова в НМФ.",2,17,,3,50.181664,55.518256,89
Бетьковское местонахождение,"Бетьки, село. К востоку от села в верховьях безымянного ручья Р. Г. Фахрутдиновым обнаружен кремневый дублированный скребок на отщепе.",8,100000000000011,,3,50.188819,55.521,90
"Бетьковское местонахождение ""Девичий курган""","Бетьки, село. В. И. Заусайловым в 1884 г. в деревне были приобретены наконечник стрелы треугольно-ромбической формы и клиновидный шлифованный топорик балановского типа, найденные на «Девичьем кургане» при чистке чащобы.",8,100000000000011,,3,50.184839,55.519417,91
Бетьковское селище I,"Бетьки, село. Расположено на краю надлуговой террасы, примыкая с востока к средней части села. С юга ограничено небольшой ложбинкой. Площадь 300х100 м. Поверхность распахивается. Подъемный материал, встреченный в значительном количестве, представлен обломками болгарской керамики: гончарной, лощеной, мелкого теста, желто-красного, коричневого и буро-серого цвета, орнаментированной резными линиями, волной, ногтевыми вдавлениями, гребенчатым штампом и фасками; гончарной джукетауского типа с крупной наклонной волной; лепной серого цвета из глины с примесью растительности, песка, толченой раковины. Шурф (1х1 м) выявил культурный слой мощностью 25 см. Выявлено и обследовано Р. Г. Фах-рутдиновым.",2,11,,2,50.187253,55.514242,92
Бетьковское селище II,"Бетьки, село Рыбно-Слободского р-на, левый берег реки Бетька. Расположено к югу от села на краю надлуговой террасы против устья оврага Итеменка. Площадь 150х100м. Половина территории вдоль террасы распахивается. Подъемный материал, встреченный в небольшом количестве, представлен обломками лощеной гончарной керамики желто-красного цвета мелкого теста, фрагментом серой лепной посуды с примесью песка.",2,15,,2,50.157339,55.511761,93
Бигерское местонахождение,"Бигер (Карабаяны), село Сабинского р-на, левый берег реки Нырса. У села близ намогильных камней XV в. этнографической экспедиции КФАН 1948 г. на поле собрана гончарная лощеная болгарская, главным образом кирпично-красная (хотя есть и желто-и коричневато-красная, бурая и серая) керамика. Многие фрагменты орнаментированы. Встречены фрагменты лепной, серой, с толченой раковиной в глине и веревочным орнаментом посуды. Эта керамика может быть отнесена к золотоордынскому периоду истории болгар.",2,18,,3,50.349722,55.735086,94
Биектауский курган,"Биек–Тау, село Рыбно-Слободского р-на, правый берег реки Шумбут. Расположен к юго-востоку от деревни на правом берегу ручья, впадающего в реку Курган, имеет овальную в плане форму (12х7 м), высота до 2 м. Открыт С. В. Кузьминых.",8,100000000000011,,5,50.683603,55.600511,95
Бизякинское селище,"Бизяки, деревня Елабужского р-на, правый берег Камы. Площадка селища находится на мысу к востоку от деревни. Мыс возвышается над затейливой поймой реки на 15 м. Склоны его довольно крутые. Площадка когда-то распахивалась. Толщина культурного слоя не превышает 10–15 см, слой слабо насыщен материалом. На площадке собрано 18 мелких фрагментов керамики раннеананьинского типа. В глиняном тесте обильная примесь толченых раковин. На трех фрагментах– парный шнуровой орнамент, на одном из них поверх шнура – ямки. Один фрагмент шейки сосуда имеет валик и один – воротничок.",4,25,,2,52.463378,55.920809,96
Бикнаратская стоянка,"Бикнарат, деревня Высокогорского р-на, левый берег реки Ашит, левого притока реки Илеть. На песчаной дюне надлуговой террасы в 0,6 км к юго-западу от северной окраины деревни экспедицией МАЭ 1956 г. обнаружены кремневые сколы и скребок. Площадь распространения 50Х40 м. В шурфах вскрыт культурный слой мощностью в 10– 15 см и собран материал, состоящий из фрагментов лепной керамики без орнамента и кремневых сколов. Поверхность распахивается.",5,36,,2,49.000303,56.182961,97
Бимерская находка,"Бимери, село. Жителем села В. С. Максютовым справа от ручья найден костяной гарпун. Находка передана в Бирюлинскую среднюю школу.",8,100000000000011,,3,49.368619,55.990575,98
Бимерское городище и кладбище,"Бимери, село Высокогорского р-на, правый берег реки Казанка. Около села, недалеко от реки – признаки городища в виде земляных валов, где находят иногда различные татарские вещи и монеты. Экспедицией КФАН 1945 г. городище не обнаружено. В близи села экспедицией 1945 г. зафиксированы остатки могильника и найдено два фрагмента гончарной керамики коричневого цвета.",2,17,,4,49.373447,55.992164,99
Бимская находка,"Бима, деревня Агрызского р-на, река Бима. В поле у деревни был выпахан железный топор длиной в 4 дюйма 8 линий, шириной в обухе 1 дюйм 3 линии и шириной лезвия 2 дюйма.",3,100000000000011,,3,53.344553,56.004536,100
"Биостанция, стоянка I","Биостанция, поселок. Располагается на пологом мысу надлуговой террасы, к западу от Биостанции. Стоянка, частично разрушенная, занимает площадь около 200х100 м. Сохранившаяся часть стоянки с жилищными западинами составляет приблизительно 60ХЗО м. На размытой песчаной поверхности в 1961–1971 гг. археологами и сотрудниками станции собраны многочисленные фрагменты керамики и кремневые орудия: тесла, ножи и скребки. Стоянка относится к балымско-карташихинскому этапу приказанской культуры. Отсюда происходит заготовка каменного топора с начатой сверлиной и фрагмент болгарской керамики.",2,15,,2,49.32465,55.270547,101
"Биостанция, стоянка I","Биостанция, поселок. Располагается на пологом мысу надлуговой террасы, к западу от Биостанции. Стоянка, частично разрушенная, занимает площадь около 200х100 м. Сохранившаяся часть стоянки с жилищными западинами составляет приблизительно 60ХЗО м. На размытой песчаной поверхности в 1961–1971 гг. археологами и сотрудниками станции собраны многочисленные фрагменты керамики и кремневые орудия: тесла, ножи и скребки. Стоянка относится к балымско-карташихинскому этапу приказанской культуры. Отсюда происходит заготовка каменного топора с начатой сверлиной и фрагмент болгарской керамики.",5,36,,2,49.32465,55.270547,102
"Биостанция, стоянка II","Биостанция, поселок. Расположена к востоку от Биостанции и к югу от безымянного озера на раздутой и подтопленной дюне, вытянутой с северо-востока на юго-запад. Подъемный материал распространен на площади 150х30 м и представлен керамикой и кремнем. Керамика лепная, серого и желтого цветов, характерная для маклашеевского этапа приказанской культуры.",5,36,,2,49.332806,55.271622,103
"Биостанция, стоянка III","Биостанция, поселок. Расположена к юго-востоку от здания биостанции на останце надлуговой террасы. Обследованием П. Н. Старостина выявлено, что культурный слой размыт. Площадь распространения подъемного материала составляет 100х20 м. Материал представлен фрагментами керамики и кремневыми изделиями. Керамика лепная, тонкостенная, по фактуре схожая с накольчато-прочерченной неолитической (11 фр.). Кремневый инвентарь представлен в основном отщепами и сколами (143 экз.), а также кусками кремня (23 экз.). Из орудий выделяются два массивных скребка на отщепах, два обломка долотовидных орудий и обломок рубящего орудия.",6,100000000000011,,2,49.338983,55.270547,104
